ngram,count,per_million
in this paper,2026,623.4
the number of,1941,597.2
this paper we,1542,474.5
in order to,1505,463.1
the performance of,1361,418.8
based on the,1253,385.5
as well as,1240,381.5
in terms of,1151,354.2
in this work,1123,345.5
automatic speech recognition,995,306.2
interspeech abstract cards,976,300.3
search hub toc,976,300.3
hub toc for,976,300.3
toc for this,976,300.3
for this manuscript,976,300.3
this manuscript interspeech,926,284.9
manuscript interspeech abstract,926,284.9
http dx doi,916,281.9
dx doi org,916,281.9
doi org interspeech,912,280.6
abstract cards page,858,264.0
this work we,792,243.7
of the proposed,767,236.0
due to the,763,234.8
the use of,717,220.6
the proposed method,706,217.2
as shown in,705,216.9
in this study,670,206.2
is used to,634,195.1
we use the,632,194.5
one of the,629,193.5
compared to the,628,193.2
page view manuscript,604,185.9
speech recognition asr,600,184.6
the training data,599,184.3
show that the,596,183.4
that the proposed,590,181.5
performance of the,585,180.0
shown in figure,565,173.9
the output of,540,166.2
the training set,533,164.0
shown in table,533,164.0
to improve the,524,161.2
results show that,517,159.1
can be used,496,152.6
where is the,496,152.6
in the training,492,151.4
cards page view,486,149.5
on the other,473,145.5
speaker veri cation,466,143.4
the results of,461,141.9
with respect to,458,140.9
deep neural network,442,136.0
word error rate,442,136.0
the effect of,442,136.0
the other hand,434,133.5
paper we propose,432,132.9
is based on,430,132.3
it can be,425,130.8
part of the,424,130.5
view manuscript of,422,129.8
speech emotion recognition,412,126.8
we used the,408,125.5
interspeech detailed author,407,125.2
detailed author index,407,125.2
the test set,405,124.6
are shown in,403,124.0
the proposed approach,401,123.4
deep neural networks,396,121.8
each of the,391,120.3
copyright isca http,390,120.0
isca http dx,388,119.4
be used to,385,118.5
output of the,384,118.2
is shown in,376,115.7
of the speech,375,115.4
in addition to,374,115.1
of the model,374,115.1
the target speaker,370,113.8
author index page,370,113.8
to train the,368,113.2
the amount of,368,113.2
the effectiveness of,367,112.9
used in the,364,112.0
we show that,360,110.8
of the target,358,110.2
the case of,357,109.8
according to the,356,109.5
in this section,352,108.3
to evaluate the,349,107.4
to reduce the,347,106.8
this study we,346,106.5
the development set,341,104.9
figure shows the,341,104.9
the quality of,339,104.3
table shows the,338,104.0
and is the,327,100.6
can be seen,327,100.6
convolutional neural network,326,100.3
of the input,326,100.3
similar to the,324,99.7
we propose to,323,99.4
in the case,317,97.5
shown in fig,316,97.2
the size of,312,96.0
trained on the,303,93.2
results of the,302,92.9
described in section,302,92.9
on the development,301,92.6
of training data,300,92.3
is used for,300,92.3
are used to,297,91.4
of the training,293,90.2
tu graz austria,290,89.2
used as the,290,89.2
interspeech tu graz,289,88.9
the fact that,288,88.6
note that the,287,88.3
in section we,284,87.4
size of the,284,87.4
the proposed model,282,86.8
in our experiments,279,85.8
in table the,279,85.8
there is no,278,85.5
recurrent neural network,277,85.2
of the network,277,85.2
well as the,276,84.9
of the same,276,84.9
this section we,275,84.6
was used to,274,84.3
the impact of,273,84.0
for speech recognition,272,83.7
in which the,271,83.4
referred to as,270,83.1
end-to-end speech recognition,269,82.8
improve the performance,268,82.5
most of the,268,82.5
the model is,268,82.5
used for the,268,82.5
is able to,264,81.2
the task of,264,81.2
is the number,263,80.9
of the two,259,79.7
the presence of,258,79.4
as function of,257,79.1
in figure the,256,78.8
in the first,255,78.5
number of speakers,255,78.5
to the best,253,77.8
such as the,252,77.5
extracted from the,252,77.5
is used as,252,77.5
we can see,250,76.9
usa page abstract,249,76.6
quality of the,247,76.0
the context of,245,75.4
long short-term memory,245,75.4
better than the,245,75.4
to estimate the,244,75.1
model is trained,242,74.5
to predict the,240,73.8
total number of,240,73.8
is defined as,239,73.5
db db db,239,73.5
error rate wer,237,72.9
the vocal tract,236,72.6
we found that,236,72.6
recurrent neural networks,235,72.3
the distribution of,235,72.3
the set of,235,72.3
used to train,233,71.7
https github com,232,71.4
the speech signal,232,71.4
the length of,232,71.4
is that the,231,71.1
the rest of,231,71.1
the acoustic model,230,70.8
this paper is,229,70.5
of the data,228,70.2
which can be,227,69.8
in the context,226,69.5
that of the,226,69.5
it has been,225,69.2
to obtain the,224,68.9
as described in,222,68.3
between the two,220,67.7
the results are,220,67.7
that can be,219,67.4
with the same,218,67.1
the same as,218,67.1
the problem of,215,66.2
the evaluation set,215,66.2
the experimental results,215,66.2
in the following,215,66.2
the neural network,214,65.8
compared with the,214,65.8
applied to the,214,65.8
in table we,214,65.8
we focus on,213,65.5
number of parameters,213,65.5
been shown to,211,64.9
the best performance,210,64.6
is applied to,209,64.3
in contrast to,208,64.0
representation of the,208,64.0
the proposed system,207,63.7
have been proposed,207,63.7
in the same,207,63.7
is trained to,206,63.4
the output layer,206,63.4
speech recognition systems,205,63.1
for each of,204,62.8
are used for,204,62.8
of this paper,204,62.8
the end of,203,62.5
are used as,203,62.5
corresponding to the,201,61.8
the best of,200,61.5
performance on the,200,61.5
the loss function,200,61.5
it is possible,199,61.2
results on the,199,61.2
can be found,199,61.2
the total number,199,61.2
of the vocal,198,60.9
used for training,198,60.9
supported by the,198,60.9
related to the,197,60.6
by using the,197,60.6
in addition we,197,60.6
voices from distance,196,60.3
in this case,196,60.3
experimental results show,195,60.0
has been shown,195,60.0
system for the,195,60.0
in section the,195,60.0
notes interspeech tu,194,59.7
we propose novel,194,59.7
is similar to,194,59.7
are presented in,194,59.7
convolutional neural networks,193,59.4
input to the,193,59.4
the accuracy of,193,59.4
is set to,193,59.4
would like to,192,59.1
from distance challenge,192,59.1
we investigate the,192,59.1
of the speaker,192,59.1
our proposed method,192,59.1
is organized as,192,59.1
we observe that,191,58.8
male and female,191,58.8
the robustness of,190,58.5
state of the,190,58.5
respect to the,190,58.5
at the same,189,58.2
of the system,189,58.2
the training and,189,58.2
speakers in the,189,58.2
view manuscript speech,189,58.2
organized as follows,189,58.2
table of contents,188,57.8
neural network dnn,188,57.8
the ground truth,188,57.8
the baseline system,188,57.8
on the test,187,57.5
depending on the,187,57.5
in the second,186,57.2
parameters of the,186,57.2
interspeech table of,186,57.2
of contents page,186,57.2
this work was,186,57.2
is composed of,185,56.9
this is the,185,56.9
are based on,185,56.9
to compute the,185,56.9
as in the,185,56.9
we find that,185,56.9
effectiveness of the,184,56.6
speech and language,183,56.3
the model to,183,56.3
used in this,183,56.3
paper is organized,183,56.3
of the original,182,56.0
spoken language understanding,182,56.0
that it is,182,56.0
we do not,181,55.7
have shown that,181,55.7
index terms speech,181,55.7
the degree of,180,55.4
from the same,180,55.4
all of the,180,55.4
speech recognition system,178,54.8
the present study,178,54.8
to the baseline,178,54.8
linear discriminant analysis,178,54.8
length of the,178,54.8
focus on the,176,54.2
the voices from,176,54.2
large number of,175,53.8
in the literature,175,53.8
the parameters of,175,53.8
shows that the,174,53.5
of our knowledge,174,53.5
the combination of,173,53.2
shown to be,173,53.2
is trained on,173,53.2
best of our,173,53.2
the effects of,173,53.2
paper we present,172,52.9
found to be,172,52.9
for all the,172,52.9
can see that,172,52.9
the goal of,171,52.6
as the input,170,52.3
rest of the,170,52.3
be used for,169,52.0
the outputs of,168,51.7
the difference between,167,51.4
analysis of the,167,51.4
words in the,167,51.4
search interspeech detailed,167,51.4
in recent years,166,51.1
are able to,166,51.1
the baseline model,166,51.1
by means of,165,50.8
recognition asr systems,165,50.8
accuracy of the,165,50.8
was used for,165,50.8
on top of,164,50.5
to that of,164,50.5
was set to,164,50.5
