ngram,count,per_million
the number of,2244,746.1
in this paper,1663,552.9
the performance of,1378,458.2
based on the,1172,389.7
in order to,1170,389.0
in terms of,1160,385.7
this paper we,1156,384.4
in this work,1056,351.1
as shown in,1047,348.1
as well as,1043,346.8
http dx doi,1017,338.1
dx doi org,1017,338.1
doi org interspeech,1014,337.2
of the proposed,937,311.5
we use the,846,281.3
due to the,805,267.7
shown in figure,760,252.7
the proposed method,757,251.7
shown in table,687,228.4
is used to,675,224.4
this work we,672,223.4
performance of the,657,218.4
the use of,618,205.5
compared to the,616,204.8
where is the,601,199.8
automatic speech recognition,597,198.5
the output of,593,197.2
one of the,552,183.5
in the training,551,183.2
to improve the,537,178.6
the test set,523,173.9
the effectiveness of,521,173.2
in this study,516,171.6
the results of,510,169.6
the effect of,509,169.2
the training data,503,167.2
the training set,497,165.3
are shown in,487,161.9
that the proposed,487,161.9
on the other,481,159.9
it can be,465,154.6
output of the,462,153.6
is shown in,455,151.3
show that the,454,151.0
is based on,451,150.0
copyright isca http,443,147.3
isca http dx,443,147.3
the other hand,439,146.0
in this section,438,145.6
speech recognition asr,428,142.3
of the model,419,139.3
results show that,418,139.0
used in the,414,137.7
can be used,414,137.7
each of the,402,133.7
according to the,400,133.0
to train the,384,127.7
table shows the,384,127.7
we used the,379,126.0
the proposed model,378,125.7
shown in fig,372,123.7
to evaluate the,371,123.4
and is the,370,123.0
similar to the,368,122.4
https github com,365,121.4
the model is,361,120.0
the proposed approach,361,120.0
this section we,360,119.7
part of the,357,118.7
can be seen,356,118.4
with respect to,354,117.7
is set to,353,117.4
in figure the,351,116.7
of the input,349,116.0
used as the,347,115.4
of the target,345,114.7
the quality of,345,114.7
is the number,342,113.7
in our experiments,335,111.4
of the speech,331,110.1
model is trained,330,109.7
in addition to,325,108.1
in table the,318,105.7
paper we propose,318,105.7
to reduce the,317,105.4
described in section,315,104.7
trained on the,312,103.7
figure shows the,311,103.4
is used for,310,103.1
are used to,310,103.1
in table we,309,102.7
the target speaker,309,102.7
in section we,308,102.4
is defined as,304,101.1
word error rate,302,100.4
compared with the,301,100.1
is used as,298,99.1
results of the,295,98.1
note that the,293,97.4
extracted from the,288,95.8
be used to,287,95.4
the same as,284,94.4
number of speakers,282,93.8
to predict the,282,93.8
we can see,282,93.8
with the same,280,93.1
there is no,278,92.4
this study we,277,92.1
the size of,277,92.1
learning rate of,276,91.8
of the two,274,91.1
size of the,273,90.8
encoder and decoder,266,88.4
deep neural network,264,87.8
we observe that,264,87.8
the amount of,263,87.4
the ground truth,262,87.1
the case of,262,87.1
the fact that,261,86.8
the impact of,261,86.8
which can be,261,86.8
the length of,261,86.8
used for the,260,86.4
the loss function,260,86.4
our proposed method,260,86.4
the task of,259,86.1
in the following,259,86.1
was used to,255,84.8
well as the,253,84.1
the results are,253,84.1
the best performance,253,84.1
the rest of,252,83.8
to obtain the,252,83.8
of training data,252,83.8
improve the performance,251,83.5
in the first,251,83.5
on the test,251,83.5
the accuracy of,250,83.1
have been proposed,250,83.1
we propose to,248,82.5
applied to the,247,82.1
the development set,246,81.8
deep neural networks,245,81.5
that of the,244,81.1
total number of,244,81.1
can be found,244,81.1
is applied to,242,80.5
most of the,241,80.1
the set of,239,79.5
we show that,237,78.8
we found that,236,78.5
from the same,236,78.5
of the training,235,78.1
this paper is,235,78.1
in the case,235,78.1
in this case,235,78.1
of the speaker,234,77.8
number of parameters,232,77.1
the speech signal,232,77.1
the model to,232,77.1
at the same,232,77.1
to estimate the,231,76.8
the learning rate,229,76.1
such as the,229,76.1
used to train,228,75.8
index terms speech,228,75.8
this work was,228,75.8
shown in the,228,75.8
the encoder and,226,75.1
is that the,226,75.1
of our proposed,226,75.1
as described in,225,74.8
to the best,225,74.8
results on the,225,74.8
as the input,223,74.1
the acoustic model,223,74.1
of this paper,223,74.1
between the two,221,73.5
the presence of,219,72.8
better than the,218,72.5
is similar to,217,72.2
we do not,216,71.8
referred to as,216,71.8
of the same,215,71.5
recurrent neural network,214,71.2
is composed of,214,71.2
input to the,214,71.2
to generate the,214,71.2
in the same,213,70.8
trained with the,213,70.8
it has been,212,70.5
the total number,212,70.5
the duration of,211,70.2
the importance of,210,69.8
quality of the,209,69.5
corresponding to the,209,69.5
can see that,209,69.5
of the original,206,68.5
is organized as,206,68.5
the end of,205,68.2
supported by the,205,68.2
the distribution of,205,68.2
are presented in,204,67.8
effectiveness of the,204,67.8
speech emotion recognition,204,67.8
paper is organized,202,67.2
organized as follows,202,67.2
long short-term memory,202,67.2
conclusions in this,201,66.8
in which the,201,66.8
by using the,200,66.5
to learn the,199,66.2
parameters of the,197,65.5
we find that,197,65.5
for each speaker,196,65.2
of the data,195,64.8
convolutional neural network,194,64.5
the same time,194,64.5
of the encoder,194,64.5
the baseline model,194,64.5
of the network,193,64.2
which is the,193,64.2
all of the,193,64.2
that can be,193,64.2
the difference between,193,64.2
the problem of,191,63.5
performance on the,190,63.2
is trained with,188,62.5
speech and noise,188,62.5
the neural network,187,62.2
speakers in the,187,62.2
the attention mechanism,187,62.2
is trained to,186,61.8
can also be,186,61.8
is able to,185,61.5
would like to,185,61.5
results are shown,185,61.5
of the first,185,61.5
the proposed system,185,61.5
the best of,183,60.8
model and the,182,60.5
on the development,181,60.2
error rate wer,181,60.2
obtained from the,181,60.2
the same speaker,181,60.2
been shown to,180,59.8
our proposed model,180,59.8
models are trained,180,59.8
for all the,180,59.8
the dimension of,180,59.8
length of the,179,59.5
the development of,178,59.2
for each of,178,59.2
used in this,178,59.2
and are the,178,59.2
used for training,178,59.2
is the same,178,59.2
the context of,177,58.9
are used for,177,58.9
the outputs of,177,58.9
difference between the,177,58.9
the input of,176,58.5
the training and,176,58.5
in addition we,176,58.5
and the other,176,58.5
so that the,176,58.5
in section the,175,58.2
in the context,175,58.2
and test sets,174,57.9
is trained on,174,57.9
the architecture of,174,57.9
was set to,174,57.9
conv conv conv,173,57.5
it is not,173,57.5
as in the,173,57.5
this work is,173,57.5
respect to the,172,57.2
we propose novel,172,57.2
db db db,172,57.2
the experimental results,171,56.9
shows that the,170,56.5
convolutional neural networks,170,56.5
distribution of the,170,56.5
the speaker embedding,170,56.5
we evaluate the,170,56.5
in the second,169,56.2
layer of the,169,56.2
to compute the,169,56.2
the baseline system,169,56.2
we compare the,169,56.2
has been shown,168,55.9
the training process,168,55.9
the acoustic features,168,55.9
source and target,167,55.5
terms of the,167,55.5
architecture of the,167,55.5
experimental results show,167,55.5
the probability of,166,55.2
in addition the,166,55.2
the combination of,166,55.2
et al proposed,166,55.2
we focus on,166,55.2
in figure we,166,55.2
illustrated in figure,166,55.2
to the baseline,165,54.9
the parameters of,165,54.9
for training and,165,54.9
which consists of,164,54.5
rest of the,164,54.5
shown to be,162,53.9
use of the,162,53.9
was used for,162,53.9
to minimize the,161,53.5
the effects of,161,53.5
large amount of,160,53.2
to make the,160,53.2
in fig the,160,53.2
dimension of the,160,53.2
amount of data,159,52.9
the adam optimizer,159,52.9
be found in,159,52.9
depending on the,158,52.5
are based on,158,52.5
can be obtained,158,52.5
show that our,158,52.5
to the original,157,52.2
along with the,156,51.9
are used as,156,51.9
acknowledgements this work,156,51.9
in the proposed,156,51.9
best of our,155,51.5
for training the,155,51.5
of our knowledge,154,51.2
because of the,154,51.2
details of the,154,51.2
in recent years,154,51.2
that it is,153,50.9
accuracy of the,153,50.9
adam optimizer with,153,50.9
duration of the,152,50.5
fully connected layer,152,50.5
from the training,152,50.5
to model the,152,50.5
on top of,152,50.5
is used in,152,50.5
and it is,151,50.2
in the test,151,50.2
related to the,151,50.2
and the number,151,50.2
to the target,150,49.9
focus on the,150,49.9
model trained on,150,49.9
in other words,150,49.9
representation of the,150,49.9
this is the,150,49.9
it is possible,149,49.5
in the speech,149,49.5
outputs of the,149,49.5
results for the,149,49.5
be able to,148,49.2
the robustness of,148,49.2
set to and,148,49.2
and for the,147,48.9
we refer to,147,48.9
training data and,147,48.9
of the acoustic,147,48.9
in the literature,146,48.5
were used for,146,48.5
it is also,145,48.2
as follows section,145,48.2
is the first,145,48.2
to extract the,145,48.2
batch size of,145,48.2
found that the,145,48.2
to the same,145,48.2
refers to the,144,47.9
the training of,144,47.9
model with the,144,47.9
some of the,143,47.5
is one of,143,47.5
initial learning rate,143,47.5
in the future,143,47.5
and standard deviation,143,47.5
than that of,143,47.5
that our proposed,143,47.5
training and testing,142,47.2
with learning rate,141,46.9
observe that the,141,46.9
to capture the,141,46.9
are extracted from,141,46.9
different from the,141,46.9
of the three,141,46.9
tasks such as,141,46.9
neural network dnn,140,46.5
recurrent neural networks,140,46.5
were asked to,140,46.5
see that the,140,46.5
the vocal tract,140,46.5
the clean speech,140,46.5
to address this,140,46.5
to that of,139,46.2
features from the,139,46.2
in the previous,138,45.9
evaluate the performance,138,45.9
where denotes the,138,45.9
with and without,138,45.9
of all the,137,45.6
the paper is,137,45.6
was supported by,137,45.6
consists of two,137,45.6
in contrast to,137,45.6
of the audio,137,45.6
male and female,136,45.2
inspired by the,136,45.2
equal error rate,135,44.9
the output layer,135,44.9
state of the,135,44.9
training and test,135,44.9
mean opinion score,135,44.9
of the baseline,134,44.6
can be observed,134,44.6
to measure the,134,44.6
the lack of,134,44.6
two types of,134,44.6
for the first,133,44.2
included in the,133,44.2
are able to,133,44.2
end of the,133,44.2
the input sequence,133,44.2
the network is,133,44.2
that there is,133,44.2
where and are,133,44.2
and can be,133,44.2
large number of,132,43.9
the goal of,132,43.9
our experiments we,132,43.9
there are two,132,43.9
indicates that the,132,43.9
of the output,132,43.9
the best results,131,43.6
the results show,131,43.6
the results in,130,43.2
the structure of,130,43.2
than the baseline,130,43.2
be seen that,130,43.2
work we propose,130,43.2
presented in table,129,42.9
that the model,129,42.9
of the most,128,42.6
on the same,128,42.6
to investigate the,128,42.6
the input to,128,42.6
information from the,128,42.6
during the training,128,42.6
mean and standard,128,42.6
and in the,128,42.6
the value of,127,42.2
to increase the,127,42.2
information in the,127,42.2
corresponds to the,127,42.2
at the end,127,42.2
were used to,127,42.2
the present study,127,42.2
trained using the,127,42.2
is given by,127,42.2
and the proposed,127,42.2
for speech enhancement,126,41.9
conclusion in this,126,41.9
of the paper,126,41.9
wide range of,126,41.9
work was supported,126,41.9
the model with,126,41.9
of speakers in,126,41.9
performance of our,126,41.9
structure of the,125,41.6
have shown that,125,41.6
for example the,125,41.6
the distance between,125,41.6
features of the,125,41.6
table comparison of,125,41.6
information of the,125,41.6
added to the,124,41.2
need to be,124,41.2
be used for,124,41.2
the details of,124,41.2
provided by the,124,41.2
observed that the,124,41.2
function of the,124,41.2
have the same,124,41.2
and the corresponding,123,40.9
analysis of the,123,40.9
is obtained by,123,40.9
showed that the,123,40.9
fully connected layers,123,40.9
the mean and,123,40.9
we set the,123,40.9
model can be,123,40.9
the input features,123,40.9
better performance than,123,40.9
the validation set,122,40.6
