ngram,count,per_million
the number of,1663,732.6
in this paper,1578,695.1
in order to,1390,612.3
based on the,1047,461.2
this paper we,971,427.7
as well as,873,384.6
for this manuscript,798,351.5
interspeech abstract cards,777,342.3
search hub toc,777,342.3
hub toc for,777,342.3
toc for this,777,342.3
september brighton uk,767,337.9
the use of,746,328.6
this manuscript interspeech,739,325.5
manuscript interspeech abstract,739,325.5
in terms of,737,324.7
the performance of,721,317.6
abstract cards page,717,315.8
automatic speech recognition,587,258.6
one of the,549,241.8
due to the,507,223.3
is based on,468,206.2
view manuscript of,451,198.7
the proposed method,449,197.8
with respect to,441,194.3
performance of the,440,193.8
used in the,402,177.1
according to the,401,176.6
each of the,400,176.2
where is the,400,176.2
as shown in,398,175.3
is used to,394,173.6
the results of,393,173.1
of the proposed,393,173.1
the case of,382,168.3
can be used,379,167.0
in this study,365,160.8
shown in figure,364,160.3
part of the,362,159.5
compared to the,357,157.3
of the speech,353,155.5
in the case,352,155.1
page view manuscript,346,152.4
in this work,344,151.5
the effect of,337,148.5
on the other,334,147.1
the vocal tract,330,145.4
show that the,322,141.8
the fact that,321,141.4
the training data,315,138.8
are shown in,309,136.1
the speech signal,306,134.8
shown in table,304,133.9
the other hand,301,132.6
be used to,298,131.3
it can be,295,129.9
cards page view,286,126.0
to improve the,283,124.7
is shown in,275,121.1
speaker veri cation,270,118.9
can be seen,268,118.1
described in section,263,115.9
figure shows the,262,115.4
the quality of,257,113.2
in the training,255,112.3
the set of,250,110.1
are used to,249,109.7
we use the,245,107.9
results show that,244,107.5
interspeech detailed author,244,107.5
detailed author index,244,107.5
the amount of,243,107.0
in the following,242,106.6
in this case,238,104.8
in section we,237,104.4
well as the,235,103.5
shown in fig,235,103.5
to reduce the,232,102.2
of the two,228,100.4
the presence of,227,100.0
that the proposed,227,100.0
as function of,224,98.7
results of the,224,98.7
and is the,224,98.7
the size of,223,98.2
hmm-based speech synthesis,222,97.8
this paper presents,221,97.4
speech recognition asr,219,96.5
in the same,218,96.0
in addition to,217,95.6
to estimate the,217,95.6
total number of,216,95.1
of the speaker,215,94.7
by using the,214,94.3
table shows the,214,94.3
of the data,212,93.4
this paper is,211,92.9
that of the,211,92.9
of the target,210,92.5
abstract this paper,208,91.6
copyright isca september,208,91.6
isca september brighton,208,91.6
of the vocal,207,91.2
word error rate,206,90.7
analysis of the,206,90.7
in which the,205,90.3
the training set,205,90.3
the difference between,204,89.9
is the number,202,89.0
the development of,201,88.5
the duration of,201,88.5
of the system,200,88.1
respect to the,197,86.8
was used to,197,86.8
size of the,196,86.3
used for the,195,85.9
page wed-ses page,195,85.9
wed-ses page wed-ses,195,85.9
is given by,194,85.5
the end of,194,85.5
words in the,193,85.0
in this section,193,85.0
between the two,193,85.0
by means of,192,84.6
quality of the,191,84.1
similar to the,191,84.1
the test set,191,84.1
in table the,191,84.1
for speech recognition,190,83.7
such as the,189,83.3
the problem of,188,82.8
in the first,188,82.8
for each of,187,82.4
of the acoustic,187,82.4
difference between the,185,81.5
most of the,184,81.1
paper we propose,184,81.1
the total number,184,81.1
page tue-ses page,184,81.1
tue-ses page tue-ses,184,81.1
there is no,183,80.6
to evaluate the,182,80.2
page abstract this,182,80.2
as described in,182,80.2
the accuracy of,181,79.7
hidden markov models,180,79.3
in figure the,178,78.4
an example of,176,77.5
of the word,175,77.1
we show that,174,76.6
in the second,174,76.6
is that the,174,76.6
of the first,172,75.8
applied to the,172,75.8
in the context,172,75.8
we used the,172,75.8
note that the,172,75.8
of the training,171,75.3
in section the,171,75.3
use of the,170,74.9
the context of,169,74.4
