ngram,count,per_million
the number of,1567,739.0
in this paper,1517,715.4
in order to,1085,511.7
this paper we,1001,472.1
based on the,975,459.8
the performance of,883,416.4
in terms of,821,387.2
as well as,754,355.6
the use of,661,311.7
for this manuscript,656,309.4
interspeech abstract cards,640,301.8
search hub toc,640,301.8
hub toc for,640,301.8
toc for this,640,301.8
this manuscript interspeech,613,289.1
manuscript interspeech abstract,613,289.1
abstract cards page,591,278.7
due to the,558,263.2
the proposed method,548,258.4
in this work,483,227.8
automatic speech recognition,476,224.5
performance of the,463,218.3
is used to,455,214.6
one of the,441,208.0
deep neural network,426,200.9
in this study,420,198.1
deep neural networks,419,197.6
of the proposed,410,193.4
compared to the,408,192.4
with respect to,402,189.6
where is the,397,187.2
is based on,394,185.8
the training data,394,185.8
the effect of,368,173.5
used in the,350,165.1
page view manuscript,350,165.1
each of the,347,163.6
show that the,344,162.2
can be used,338,159.4
the results of,338,159.4
the case of,337,158.9
it can be,337,158.9
results show that,333,157.0
according to the,325,153.3
we use the,317,149.5
as shown in,315,148.6
that the proposed,309,145.7
view manuscript of,307,144.8
of the speech,305,143.8
cards page view,301,142.0
to improve the,299,141.0
on the other,297,140.1
shown in figure,289,136.3
can be seen,287,135.3
in the training,281,132.5
part of the,280,132.0
in the case,278,131.1
shown in table,277,130.6
the other hand,274,129.2
figure shows the,268,126.4
are shown in,261,123.1
this work we,260,122.6
word error rate,260,122.6
speaker veri cation,258,121.7
the test set,257,121.2
the quality of,256,120.7
to estimate the,253,119.3
be used to,247,116.5
speech recognition asr,245,115.5
the training set,240,113.2
are used to,239,112.7
interspeech detailed author,236,111.3
detailed author index,236,111.3
in this section,234,110.4
the set of,233,109.9
is shown in,233,109.9
and is the,228,107.5
the fact that,227,107.1
similar to the,226,106.6
gaussian mixture model,224,105.6
the speech signal,221,104.2
the amount of,219,103.3
copyright isca september,219,103.3
isca september singapore,219,103.3
to evaluate the,218,102.8
described in section,218,102.8
the presence of,217,102.3
in addition to,217,102.3
page poster session,217,102.3
used for the,216,101.9
to reduce the,213,100.5
of the training,211,99.5
spoken term detection,207,97.6
the context of,204,96.2
table shows the,204,96.2
well as the,202,95.3
this paper is,200,94.3
in the following,200,94.3
the vocal tract,199,93.8
was used to,198,93.4
db db db,197,92.9
for speech recognition,196,92.4
in this case,195,92.0
as function of,195,92.0
of training data,194,91.5
is the number,193,91.0
results of the,192,90.5
of the two,191,90.1
for each of,191,90.1
in section we,190,89.6
in the context,186,87.7
in the first,184,86.8
we show that,184,86.8
this study we,183,86.3
note that the,182,85.8
used to train,181,85.4
author index page,181,85.4
in section the,181,85.4
the problem of,180,84.9
is used for,180,84.9
the size of,179,84.4
usa page abstract,179,84.4
most of the,178,83.9
to train the,178,83.9
shown in fig,178,83.9
quality of the,177,83.5
is given by,177,83.5
used as the,177,83.5
as described in,177,83.5
the impact of,176,83.0
applied to the,175,82.5
by using the,174,82.1
in our experiments,174,82.1
referred to as,174,82.1
been shown to,173,81.6
in which the,173,81.6
extracted from the,172,81.1
of this paper,171,80.6
the results are,171,80.6
we can see,171,80.6
analysis of the,170,80.2
the output of,170,80.2
total number of,170,80.2
corresponding to the,169,79.7
respect to the,168,79.2
in table the,168,79.2
the distribution of,167,78.8
of the data,166,78.3
there is no,166,78.3
we used the,166,78.3
this paper presents,165,77.8
that of the,165,77.8
which can be,165,77.8
the baseline system,164,77.3
better than the,163,76.9
of the target,163,76.9
related to the,162,76.4
this section we,162,76.4
in the second,161,75.9
poster session speech,161,75.9
the accuracy of,161,75.9
between the two,159,75.0
of the acoustic,159,75.0
size of the,159,75.0
in the same,159,75.0
such as the,158,74.5
paper we propose,158,74.5
the effectiveness of,158,74.5
have been proposed,157,74.0
cards page poster,157,74.0
derived from the,156,73.6
it is possible,156,73.6
is that the,156,73.6
are presented in,155,73.1
are used for,154,72.6
it has been,154,72.6
of the system,154,72.6
the rest of,154,72.6
organized as follows,154,72.6
to model the,153,72.2
is organized as,153,72.2
speech recognition in,152,71.7
of the same,152,71.7
the development set,151,71.2
that can be,151,71.2
the proposed approach,150,70.7
supported by the,149,70.3
paper is organized,149,70.3
used in this,148,69.8
of the speaker,147,69.3
we propose to,147,69.3
this work was,146,68.9
page oral session,146,68.9
compared with the,145,68.4
view manuscript poster,145,68.4
manuscript poster session,145,68.4
can be found,145,68.4
the total number,145,68.4
the experimental results,144,67.9
can also be,144,67.9
function of the,143,67.4
some of the,143,67.4
the target language,143,67.4
for each speaker,143,67.4
words in the,143,67.4
to be the,142,67.0
view manuscript oral,142,67.0
manuscript oral session,142,67.0
mixture model gmm,141,66.5
those of the,141,66.5
of the test,141,66.5
as in the,140,66.0
of the input,140,66.0
large number of,139,65.6
is applied to,139,65.6
can see that,139,65.6
would like to,138,65.1
the combination of,138,65.1
has been shown,138,65.1
male and female,138,65.1
is defined as,138,65.1
speech and noise,137,64.6
found to be,136,64.1
hidden markov model,135,63.7
improve the performance,135,63.7
we focus on,135,63.7
are based on,135,63.7
robust speech recognition,135,63.7
the same as,135,63.7
the effects of,135,63.7
is able to,134,63.2
obtained from the,134,63.2
trained on the,133,62.7
parameters of the,133,62.7
to determine the,132,62.3
the present study,132,62.3
results for the,132,62.3
on the development,131,61.8
is used as,131,61.8
are used as,131,61.8
use of the,130,61.3
were used for,130,61.3
the role of,129,60.8
neural network dnn,129,60.8
representation of the,129,60.8
in figure the,129,60.8
of speech and,128,60.4
speech recognition and,128,60.4
to obtain the,128,60.4
voice activity detection,127,59.9
it is not,127,59.9
is used in,127,59.9
we investigate the,126,59.4
with the same,126,59.4
the parameters of,126,59.4
shows that the,126,59.4
table of contents,126,59.4
was used for,126,59.4
of the signal,125,58.9
interspeech table of,125,58.9
of contents page,125,58.9
search interspeech detailed,125,58.9
training and testing,124,58.5
the task of,124,58.5
the proposed system,124,58.5
the results for,124,58.5
all of the,124,58.5
and for the,124,58.5
on the test,123,58.0
is possible to,123,58.0
to the baseline,123,58.0
we found that,123,58.0
the probability of,123,58.0
can be obtained,122,57.5
the output layer,122,57.5
the end of,122,57.5
of the first,122,57.5
difference between the,122,57.5
and in the,121,57.1
in speech recognition,121,57.1
estimation of the,121,57.1
gaussian mixture models,120,56.6
in the speech,120,56.6
version of the,120,56.6
that there is,119,56.1
