word,count,per_million
last,1383,272.3
resulting,1382,272.1
initial,1375,270.7
outputs,1374,270.5
four,1373,270.3
define,1370,269.7
independent,1366,268.9
residual,1365,268.7
cases,1364,268.5
selection,1363,268.3
introduced,1361,267.9
constraint,1359,267.5
scores,1358,267.3
reference,1354,266.6
errors,1353,266.4
covariance,1353,266.4
moreover,1351,266.0
specifically,1349,265.6
seen,1346,265.0
scale,1346,265.0
effective,1345,264.8
iteration,1342,264.2
specific,1339,263.6
music,1338,263.4
able,1333,262.4
efficient,1327,261.2
binary,1324,260.6
sensor,1318,259.5
unit,1317,259.3
zero,1311,258.1
measure,1308,257.5
reduction,1308,257.5
fusion,1307,257.3
represent,1305,256.9
learned,1304,256.7
content,1301,256.1
focus,1299,255.7
voice,1298,255.5
denoted,1298,255.5
common,1296,255.1
provides,1296,255.1
component,1292,254.3
mechanism,1291,254.1
steps,1291,254.1
change,1289,253.8
communication,1288,253.6
requires,1286,253.2
memory,1286,253.2
furthermore,1284,252.8
positive,1279,251.8
elements,1276,251.2
means,1275,251.0
larger,1274,250.8
base,1274,250.8
tensor,1268,249.6
solve,1268,249.6
long,1266,249.2
technique,1261,248.2
amount,1261,248.2
stage,1260,248.0
validation,1255,247.1
procedure,1255,247.1
conclusion,1254,246.9
setup,1253,246.7
constraints,1253,246.7
augmentation,1252,246.5
machine,1252,246.5
demonstrate,1249,245.9
group,1249,245.9
extract,1248,245.7
face,1244,244.9
computation,1240,244.1
often,1237,243.5
utterance,1235,243.1
times,1234,242.9
mapping,1234,242.9
quantization,1228,241.7
field,1228,241.7
ground,1227,241.5
depth,1221,240.4
users,1220,240.2
provided,1218,239.8
key,1214,239.0
regression,1214,239.0
theorem,1214,239.0
introduce,1213,238.8
background,1211,238.4
connected,1209,238.0
batch,1206,237.4
human,1200,236.2
designed,1199,236.0
improved,1191,234.5
condition,1190,234.3
respect,1189,234.1
threshold,1189,234.1
estimates,1188,233.9
increase,1186,233.5
full,1182,232.7
unknown,1180,232.3
truth,1179,232.1
implementation,1177,231.7
extraction,1173,230.9
types,1171,230.5
blocks,1171,230.5
regularization,1169,230.1
along,1169,230.1
supervised,1166,229.5
recordings,1165,229.3
followed,1163,229.0
variable,1163,229.0
good,1162,228.8
events,1162,228.8
approximation,1159,228.2
normalized,1155,227.4
metrics,1152,226.8
units,1150,226.4
predicted,1145,225.4
operation,1143,225.0
resolution,1142,224.8
allows,1141,224.6
