ngram,count,per_million
in this paper,1641,753.9
the number of,1558,715.8
in order to,1319,606.0
this paper we,1022,469.5
based on the,984,452.1
august antwerp belgium,893,410.3
for this manuscript,772,354.7
the performance of,759,348.7
interspeech abstracts cards,752,345.5
search hub toc,752,345.5
hub toc for,752,345.5
toc for this,752,345.5
this manuscript interspeech,744,341.8
manuscript interspeech abstracts,743,341.3
as well as,723,332.2
abstracts cards page,680,312.4
the use of,640,294.0
in terms of,634,291.3
due to the,515,236.6
is based on,506,232.5
performance of the,504,231.5
one of the,501,230.2
automatic speech recognition,494,227.0
is used to,485,222.8
the proposed method,473,217.3
according to the,450,206.7
of the speech,449,206.3
view manuscript of,438,201.2
the results of,434,199.4
of the proposed,410,188.4
where is the,397,182.4
can be used,394,181.0
page view manuscript,376,172.7
show that the,375,172.3
on the other,375,172.3
each of the,374,171.8
the training data,366,168.1
with respect to,365,167.7
the case of,363,166.8
used in the,358,164.5
the speech signal,344,158.0
speaker veri cation,341,156.7
the other hand,334,153.4
as shown in,334,153.4
the effect of,333,153.0
the fact that,331,152.1
it can be,329,151.1
shown in figure,328,150.7
part of the,320,147.0
in this work,315,144.7
compared to the,314,144.3
in the case,314,144.3
in the training,308,141.5
cards page view,304,139.7
in this study,292,134.1
results show that,292,134.1
be used to,283,130.0
word error rate,270,124.0
the vocal tract,260,119.4
the set of,258,118.5
are shown in,258,118.5
the presence of,257,118.1
of the system,253,116.2
table shows the,252,115.8
shown in table,252,115.8
in this case,252,115.8
in which the,249,114.4
can be seen,248,113.9
in the following,244,112.1
that the proposed,243,111.6
is the number,241,110.7
figure shows the,241,110.7
and is the,235,108.0
to evaluate the,235,108.0
interspeech detailed author,235,108.0
detailed author index,235,108.0
are used to,234,107.5
to improve the,230,105.7
described in section,230,105.7
was used to,229,105.2
author index page,226,103.8
is shown in,225,103.4
that of the,220,101.1
the amount of,219,100.6
the duration of,218,100.2
used for the,218,100.2
of the vocal,216,99.2
total number of,213,97.9
this paper is,212,97.4
speech recognition asr,212,97.4
to estimate the,212,97.4
there is no,212,97.4
the quality of,210,96.5
results of the,209,96.0
abstract this paper,209,96.0
such as the,208,95.6
in this section,208,95.6
to reduce the,205,94.2
related to the,205,94.2
for each of,203,93.3
in section we,203,93.3
in the first,196,90.0
of the two,195,89.6
in the second,195,89.6
the end of,195,89.6
the training set,195,89.6
extracted from the,194,89.1
size of the,193,88.7
in the same,193,88.7
between the two,192,88.2
