ngram,count,per_million
the number of,1924,826.5
in this paper,1751,752.2
in order to,1381,593.3
based on the,1209,519.4
this paper we,1082,464.8
the performance of,839,360.4
as well as,793,340.7
for this manuscript,792,340.2
september makuhari chiba,782,335.9
makuhari chiba japan,782,335.9
interspeech abstract cards,781,335.5
search hub toc,781,335.5
hub toc for,781,335.5
toc for this,781,335.5
this manuscript interspeech,741,318.3
manuscript interspeech abstract,741,318.3
abstract cards page,722,310.2
in terms of,717,308.0
the use of,676,290.4
automatic speech recognition,593,254.8
the proposed method,548,235.4
due to the,539,231.6
one of the,533,229.0
with respect to,488,209.6
performance of the,484,207.9
is used to,484,207.9
where is the,481,206.6
of the speech,473,203.2
as shown in,456,195.9
in this work,454,195.0
is based on,449,192.9
according to the,448,192.5
show that the,447,192.0
can be used,418,179.6
of the proposed,414,177.9
page view manuscript,414,177.9
the training data,406,174.4
the effect of,403,173.1
compared to the,400,171.8
view manuscript of,387,166.3
used in the,386,165.8
the case of,365,156.8
the results of,356,152.9
each of the,356,152.9
results show that,355,152.5
it can be,355,152.5
cards page view,355,152.5
shown in figure,354,152.1
that the proposed,349,149.9
in this study,343,147.4
on the other,339,145.6
we use the,335,143.9
part of the,327,140.5
the other hand,320,137.5
the speech signal,311,133.6
the set of,307,131.9
and is the,307,131.9
can be seen,301,129.3
to improve the,291,125.0
the amount of,289,124.2
the fact that,288,123.7
be used to,287,123.3
are used to,287,123.3
in the training,285,122.4
in section we,285,122.4
in the case,282,121.1
figure shows the,279,119.9
shown in table,276,118.6
is the number,270,116.0
paper we propose,268,115.1
for speech recognition,267,114.7
are shown in,267,114.7
the vocal tract,265,113.8
total number of,265,113.8
described in section,264,113.4
shown in fig,262,112.6
the training set,261,112.1
to evaluate the,258,110.8
the quality of,257,110.4
interspeech detailed author,254,109.1
detailed author index,254,109.1
to estimate the,253,108.7
the presence of,250,107.4
of training data,250,107.4
is shown in,250,107.4
of the system,248,106.5
word error rate,244,104.8
in this section,243,104.4
such as the,242,104.0
is defined as,242,104.0
the size of,241,103.5
results of the,239,102.7
in which the,238,102.2
in the following,238,102.2
table shows the,236,101.4
used for the,235,101.0
in addition to,235,101.0
speaker veri cation,231,99.2
this paper is,229,98.4
of the two,228,97.9
speech recognition asr,224,96.2
to reduce the,224,96.2
by using the,224,96.2
that of the,221,94.9
the test set,221,94.9
the total number,219,94.1
of the data,217,93.2
copyright isca september,217,93.2
isca september makuhari,217,93.2
voice activity detection,216,92.8
we used the,216,92.8
most of the,215,92.4
in the same,215,92.4
is used for,213,91.5
well as the,211,90.6
this work we,210,90.2
hmm-based speech synthesis,208,89.4
the proposed approach,208,89.4
as described in,205,88.1
size of the,202,86.8
derived from the,202,86.8
the parameters of,200,85.9
this paper presents,199,85.5
in this case,199,85.5
the language model,197,84.6
is that the,196,84.2
extracted from the,196,84.2
page tue-ses page,195,83.8
tue-ses page tue-ses,195,83.8
usa page abstract,195,83.8
