ngram,count,per_million
in this paper,1873,693.1
the number of,1787,661.3
in order to,1316,487.0
this paper we,1235,457.0
based on the,1069,395.6
the performance of,984,364.1
in terms of,978,361.9
as well as,964,356.7
interspeech abstract cards,819,303.1
search hub toc,819,303.1
hub toc for,819,303.1
toc for this,819,303.1
for this manuscript,819,303.1
this manuscript interspeech,801,296.4
manuscript interspeech abstract,801,296.4
dx doi org,784,290.1
http dx doi,782,289.4
doi org interspeech,775,286.8
the use of,761,281.6
abstract cards page,760,281.2
in this work,708,262.0
the proposed method,702,259.8
due to the,691,255.7
automatic speech recognition,639,236.5
of the proposed,590,218.3
deep neural network,566,209.4
deep neural networks,541,200.2
in this study,537,198.7
performance of the,529,195.8
is used to,515,190.6
as shown in,510,188.7
shown in figure,493,182.4
compared to the,490,181.3
one of the,488,180.6
used in the,466,172.4
page view manuscript,458,169.5
the results of,447,165.4
where is the,446,165.0
with respect to,440,162.8
show that the,433,160.2
can be used,431,159.5
the training data,420,155.4
this work we,417,154.3
that the proposed,414,153.2
according to the,402,148.8
cards page view,399,147.7
each of the,396,146.5
it can be,392,145.1
results show that,391,144.7
view manuscript of,391,144.7
the case of,382,141.4
recurrent neural networks,376,139.1
the effect of,373,138.0
we use the,371,137.3
are shown in,371,137.3
shown in table,371,137.3
is based on,363,134.3
on the other,360,133.2
of the speech,358,132.5
figure shows the,344,127.3
the training set,342,126.6
the other hand,336,124.3
of the target,334,123.6
in addition to,332,122.9
to improve the,330,122.1
part of the,329,121.7
copyright isca http,329,121.7
can be seen,328,121.4
the fact that,326,120.6
speech recognition asr,325,120.3
isca http dx,325,120.3
the output of,315,116.6
described in section,314,116.2
the amount of,311,115.1
interspeech detailed author,310,114.7
detailed author index,310,114.7
is shown in,308,114.0
be used to,304,112.5
in the case,304,112.5
the test set,301,111.4
are used to,297,109.9
we used the,294,108.8
table shows the,292,108.1
the context of,287,106.2
the vocal tract,285,105.5
the speech signal,284,105.1
recurrent neural network,284,105.1
in the training,283,104.7
neural network dnn,280,103.6
was used to,272,100.7
results of the,270,99.9
paper we propose,269,99.5
in this section,269,99.5
in the context,268,99.2
the development set,268,99.2
is used for,268,99.2
extracted from the,266,98.4
to train the,266,98.4
similar to the,265,98.1
the presence of,264,97.7
the quality of,260,96.2
in section we,258,95.5
author index page,257,95.1
the baseline system,255,94.4
of the training,254,94.0
to reduce the,252,93.3
for speech recognition,251,92.9
we show that,251,92.9
used to train,250,92.5
of the two,249,92.1
word error rate,248,91.8
used for the,248,91.8
total number of,245,90.7
speaker veri cation,244,90.3
to evaluate the,241,89.2
gaussian mixture model,240,88.8
there is no,239,88.4
between the two,239,88.4
used in this,234,86.6
usa page abstract,234,86.6
well as the,233,86.2
this paper is,231,85.5
the proposed approach,231,85.5
