ngram,count,per_million
the number of,1771,688.7
in this paper,1592,619.1
in order to,1374,534.4
based on the,1095,425.8
in terms of,1029,400.2
this paper we,1011,393.2
as well as,985,383.1
the performance of,848,329.8
for this manuscript,820,318.9
the use of,801,311.5
interspeech abstract cards,794,308.8
search hub toc,794,308.8
hub toc for,794,308.8
toc for this,794,308.8
august lyon france,786,305.7
this manuscript interspeech,747,290.5
manuscript interspeech abstract,747,290.5
the proposed method,734,285.5
abstract cards page,733,285.1
due to the,687,267.2
in this work,586,227.9
one of the,560,217.8
performance of the,546,212.3
the effect of,527,205.0
with respect to,520,202.2
is used to,514,199.9
of the proposed,510,198.3
the training data,488,189.8
automatic speech recognition,486,189.0
can be used,464,180.5
where is the,444,172.7
according to the,438,170.3
the results of,427,166.1
speaker veri cation,425,165.3
is based on,425,165.3
page view manuscript,419,162.9
compared to the,418,162.6
of the speech,415,161.4
as shown in,415,161.4
in this study,414,161.0
used in the,410,159.4
show that the,407,158.3
on the other,404,157.1
it can be,400,155.6
part of the,400,155.6
the case of,388,150.9
the other hand,382,148.6
view manuscript of,380,147.8
the fact that,378,147.0
the vocal tract,371,144.3
each of the,364,141.6
that the proposed,363,141.2
cards page view,360,140.0
can be seen,349,135.7
the speech signal,346,134.6
in the case,338,131.4
shown in figure,330,128.3
results show that,329,127.9
shown in table,319,124.1
word error rate,314,122.1
be used to,306,119.0
the presence of,302,117.4
of the vocal,299,116.3
in addition to,298,115.9
in the training,295,114.7
are shown in,291,113.2
this work we,290,112.8
figure shows the,283,110.1
interspeech detailed author,281,109.3
detailed author index,281,109.3
we use the,280,108.9
in the same,279,108.5
of the target,277,107.7
to improve the,277,107.7
the duration of,277,107.7
described in section,269,104.6
are used to,268,104.2
in the following,268,104.2
the amount of,267,103.8
the quality of,264,102.7
is shown in,264,102.7
results of the,263,102.3
the end of,260,101.1
the development set,260,101.1
the test set,258,100.3
table shows the,256,99.6
and is the,256,99.6
the set of,250,97.2
shown in fig,249,96.8
as function of,247,96.1
copyright isca august,247,96.1
isca august lyon,247,96.1
most of the,246,95.7
in this section,245,95.3
this paper presents,244,94.9
the proposed approach,244,94.9
page poster session,240,93.3
between the two,238,92.6
well as the,235,91.4
the training set,234,91.0
to estimate the,230,89.4
of the two,228,88.7
there is no,227,88.3
in which the,226,87.9
such as the,224,87.1
to reduce the,224,87.1
referred to as,224,87.1
difference between the,224,87.1
is the number,223,86.7
speech recognition asr,222,86.3
respect to the,221,85.9
that can be,221,85.9
the context of,220,85.6
total number of,220,85.6
in this case,219,85.2
gaussian mixture model,218,84.8
we used the,218,84.8
note that the,218,84.8
on the development,217,84.4
the present study,217,84.4
used for the,216,84.0
duration of the,216,84.0
the difference between,214,83.2
in the context,213,82.8
in section we,213,82.8
of the data,212,82.4
the production of,210,81.7
to evaluate the,209,81.3
similar to the,209,81.3
extracted from the,207,80.5
of training data,205,79.7
view manuscript poster,205,79.7
manuscript poster session,205,79.7
depending on the,204,79.3
of the same,204,79.3
corresponding to the,204,79.3
can be found,204,79.3
was used to,203,78.9
this paper is,203,78.9
analysis of the,202,78.6
as described in,202,78.6
some of the,200,77.8
it is not,196,76.2
better than the,196,76.2
is that the,196,76.2
abstract this paper,196,76.2
the distribution of,195,75.8
page oral session,195,75.8
the degree of,194,75.4
of the training,194,75.4
in the first,194,75.4
the results are,193,75.1
for each of,193,75.1
the total number,192,74.7
related to the,191,74.3
db db db,191,74.3
in the second,190,73.9
of the model,190,73.9
size of the,190,73.9
the effectiveness of,189,73.5
the size of,189,73.5
usa page abstract,188,73.1
is defined as,187,72.7
of the system,186,72.3
which can be,185,71.9
parameters of the,184,71.6
is used for,184,71.6
used in this,184,71.6
is given by,184,71.6
of the speaker,183,71.2
are presented in,182,70.8
quality of the,182,70.8
poster session speech,181,70.4
function of the,181,70.4
it has been,180,70.0
we show that,180,70.0
by means of,179,69.6
applied to the,179,69.6
in table the,179,69.6
have been proposed,178,69.2
terms of the,178,69.2
cards page poster,178,69.2
page abstract this,177,68.8
the problem of,176,68.4
showed that the,176,68.4
that it is,176,68.4
the combination of,175,68.1
is applied to,175,68.1
this work was,175,68.1
this section we,175,68.1
hidden markov model,172,66.9
supported by the,171,66.5
it is possible,171,66.5
by using the,171,66.5
for each speaker,171,66.5
trained on the,171,66.5
the development of,168,65.3
of this paper,168,65.3
has been shown,166,64.6
for speech recognition,165,64.2
in the speech,165,64.2
results for the,165,64.2
the relationship between,165,64.2
been shown to,165,64.2
end of the,164,63.8
voice activity detection,164,63.8
the length of,164,63.8
that of the,163,63.4
we can see,163,63.4
the effects of,163,63.4
to train the,162,63.0
male and female,162,63.0
we found that,160,62.2
this study we,160,62.2
and for the,160,62.2
would like to,160,62.2
in section the,160,62.2
distribution of the,159,61.8
as in the,159,61.8
are based on,158,61.4
and in the,157,61.1
the parameters of,157,61.1
can also be,157,61.1
can be obtained,157,61.1
view manuscript oral,157,61.1
manuscript oral session,157,61.1
deep neural networks,156,60.7
in the present,156,60.7
of the acoustic,156,60.7
be found in,156,60.7
paper we propose,155,60.3
of the signal,155,60.3
the output of,155,60.3
in figure the,155,60.3
so that the,154,59.9
we propose to,154,59.9
obtained from the,154,59.9
be used for,153,59.5
the impact of,152,59.1
an example of,152,59.1
of the vowel,150,58.3
to investigate the,150,58.3
in speech recognition,149,57.9
of the original,149,57.9
and can be,149,57.9
length of the,149,57.9
the baseline system,148,57.6
were used to,148,57.6
the rest of,148,57.6
university of technology,147,57.2
were asked to,147,57.2
be able to,146,56.8
oral session speech,145,56.4
in our experiments,145,56.4
the role of,144,56.0
is able to,144,56.0
the probability of,144,56.0
organized as follows,144,56.0
university of southern,143,55.6
of southern california,143,55.6
paper we present,143,55.6
use of the,143,55.6
of the first,143,55.6
of the glottal,142,55.2
shows that the,142,55.2
used as the,142,55.2
the same as,142,55.2
table of contents,142,55.2
is organized as,142,55.2
cards page oral,141,54.8
corresponds to the,141,54.8
words in the,141,54.8
to model the,140,54.4
at the same,140,54.4
derived from the,140,54.4
interspeech table of,140,54.4
of contents page,140,54.4
the accuracy of,139,54.1
the experimental results,139,54.1
of the tongue,139,54.1
results on the,139,54.1
all of the,139,54.1
of speech and,138,53.7
the range of,138,53.7
in the literature,138,53.7
value of the,138,53.7
in the previous,138,53.7
the value of,138,53.7
of the word,137,53.3
southern california usa,137,53.3
accuracy of the,137,53.3
used to train,137,53.3
the perception of,137,53.3
for example the,137,53.3
included in the,137,53.3
paper is organized,137,53.3
associated with the,136,52.9
that there is,136,52.9
are used for,136,52.9
are able to,135,52.5
training and testing,135,52.5
representation of the,135,52.5
linear discriminant analysis,135,52.5
version of the,135,52.5
of the most,134,52.1
the purpose of,134,52.1
in contrast to,134,52.1
depends on the,134,52.1
gaussian mixture models,133,51.7
estimation of the,133,51.7
described in the,133,51.7
for all the,133,51.7
the model parameters,132,51.3
is possible to,132,51.3
are used as,132,51.3
search interspeech detailed,132,51.3
the influence of,132,51.3
was supported by,132,51.3
fact that the,131,50.9
is used as,131,50.9
are used in,131,50.9
the training and,131,50.9
shown in the,131,50.9
different types of,130,50.6
the acoustic model,130,50.6
the target speaker,130,50.6
the language model,130,50.6
and are the,130,50.6
at the end,129,50.2
the basis of,129,50.2
this work is,129,50.2
results showed that,129,50.2
the level of,129,50.2
the target language,129,50.2
and the other,128,49.8
the best performance,128,49.8
in the test,128,49.8
those of the,128,49.8
can see that,128,49.8
effect of the,128,49.8
defined as the,128,49.8
values of the,128,49.8
large number of,127,49.4
compared with the,127,49.4
error rate wer,126,49.0
as part of,126,49.0
in addition the,126,49.0
the task of,126,49.0
to obtain the,126,49.0
were used for,126,49.0
the importance of,125,48.6
state of the,125,48.6
speaker recognition evaluation,125,48.6
estimate of the,125,48.6
index terms speech,125,48.6
in line with,124,48.2
provided by the,124,48.2
mixture model gmm,124,48.2
the goal of,123,47.8
with the same,123,47.8
assumed to be,123,47.8
be seen that,123,47.8
was used for,123,47.8
the sum of,122,47.4
is obtained by,122,47.4
we focus on,122,47.4
found to be,122,47.4
we do not,122,47.4
the form of,121,47.1
the proposed algorithm,121,47.1
than that of,121,47.1
features such as,121,47.1
the paper is,121,47.1
combination of the,120,46.7
this paper the,119,46.3
experimental results show,119,46.3
the same time,119,46.3
have shown that,119,46.3
which is the,118,45.9
on the test,118,45.9
the estimation of,118,45.9
the results for,118,45.9
in other words,118,45.9
and the number,118,45.9
page abstract in,118,45.9
on the basis,117,45.5
than in the,117,45.5
is set to,117,45.5
output of the,117,45.5
in the next,117,45.5
in fig the,117,45.5
found in the,116,45.1
information about the,116,45.1
classi cation of,116,45.1
two types of,116,45.1
results suggest that,116,45.1
of the three,116,45.1
spoken term detection,115,44.7
present in the,115,44.7
to compute the,115,44.7
continuous speech recognition,114,44.3
of the input,114,44.3
the proposed system,114,44.3
features of the,114,44.3
equal error rate,113,43.9
be due to,113,43.9
the result of,113,43.9
is similar to,113,43.9
the distance between,113,43.9
to capture the,112,43.6
nature of the,112,43.6
the analysis of,112,43.6
first and second,112,43.6
from the same,112,43.6
addition to the,112,43.6
as can be,112,43.6
for the first,111,43.2
to the same,111,43.2
the lack of,111,43.2
and it is,111,43.2
need to be,111,43.2
the percentage of,111,43.2
because of the,110,42.8
the fundamental frequency,110,42.8
to determine the,110,42.8
shown to be,110,42.8
of the source,109,42.4
focus on the,109,42.4
proposed method is,109,42.4
of the utterance,109,42.4
the clean speech,109,42.4
to the target,109,42.4
to be the,109,42.4
institute of technology,108,42.0
deep neural network,108,42.0
training data for,108,42.0
properties of the,108,42.0
our proposed method,108,42.0
support vector machine,108,42.0
are given in,108,42.0
differences in the,108,42.0
the acoustic features,107,41.6
to the fact,107,41.6
of the paper,107,41.6
to be more,106,41.2
for automatic speech,105,40.8
results indicate that,105,40.8
subset of the,105,40.8
data from the,105,40.8
of the test,105,40.8
is used in,104,40.4
in the presence,104,40.4
characteristics of the,104,40.4
this paper describes,104,40.4
model of the,104,40.4
the likelihood of,104,40.4
data for the,104,40.4
in the experiments,104,40.4
the type of,104,40.4
rest of the,104,40.4
speech signal is,103,40.1
training data is,103,40.1
the order of,103,40.1
is important to,103,40.1
in the current,103,40.1
our previous work,103,40.1
is one of,103,40.1
nist speaker recognition,103,40.1
used for training,103,40.1
to assess the,102,39.7
in the acoustic,102,39.7
the most important,102,39.7
the choice of,102,39.7
it is important,102,39.7
this is the,102,39.7
training and test,102,39.7
page tue-p- page,102,39.7
page wed-p- page,102,39.7
relative to the,101,39.3
into account the,101,39.3
it does not,101,39.3
in the form,101,39.3
native speakers of,101,39.3
of this study,101,39.3
needs to be,101,39.3
conditional random fields,101,39.3
the nist sre,101,39.3
found that the,101,39.3
of all the,101,39.3
was set to,101,39.3
and on the,100,38.9
that is the,100,38.9
model and the,100,38.9
the nature of,100,38.9
mean and variance,100,38.9
tue-p- page tue-p-,100,38.9
number of words,100,38.9
speech and noise,99,38.5
correlation between the,99,38.5
added to the,99,38.5
