ngram,count,per_million
the number of,1678,747.5
in this paper,1291,575.1
the performance of,1110,494.5
in order to,1086,483.8
this paper we,855,380.9
based on the,837,372.9
in terms of,821,365.8
as well as,784,349.3
in this work,752,335.0
due to the,612,272.6
performance of the,601,267.7
as shown in,589,262.4
of the proposed,556,247.7
the use of,519,231.2
shown in figure,503,224.1
is used to,484,215.6
the proposed method,482,214.7
where is the,471,209.8
we use the,467,208.0
compared to the,458,204.0
one of the,448,199.6
the training data,447,199.1
in this study,430,191.6
this work we,422,188.0
shown in table,418,186.2
automatic speech recognition,414,184.4
the training set,402,179.1
in the training,401,178.6
it can be,392,174.6
the effect of,387,172.4
the output of,385,171.5
each of the,383,170.6
with respect to,375,167.1
the test set,364,162.2
are shown in,362,161.3
used in the,351,156.4
the results of,349,155.5
on the other,348,155.0
is shown in,347,154.6
described in section,343,152.8
can be used,333,148.4
the speech signal,323,143.9
the other hand,322,143.5
can be seen,317,141.2
deep neural network,312,139.0
of the speech,310,138.1
in addition to,296,131.9
is based on,293,130.5
to improve the,292,130.1
in this section,290,129.2
to evaluate the,290,129.2
figure shows the,289,128.7
the development set,288,128.3
part of the,284,126.5
to train the,284,126.5
according to the,283,126.1
output of the,283,126.1
we used the,282,125.6
the case of,279,124.3
speech recognition asr,274,122.1
table shows the,273,121.6
is used for,273,121.6
the effectiveness of,273,121.6
in the case,271,120.7
deep neural networks,269,119.8
and is the,266,118.5
that the proposed,257,114.5
in figure the,255,113.6
shown in fig,251,111.8
is defined as,250,111.4
show that the,249,110.9
in table the,248,110.5
used as the,248,110.5
on the development,248,110.5
recurrent neural network,243,108.3
was used to,241,107.4
the presence of,240,106.9
the rest of,240,106.9
are used to,237,105.6
the amount of,236,105.1
in section we,236,105.1
the fact that,233,103.8
in the first,230,102.5
referred to as,228,101.6
results show that,228,101.6
of training data,228,101.6
in the following,226,100.7
as described in,226,100.7
used for the,224,99.8
total number of,224,99.8
of the training,224,99.8
to reduce the,223,99.3
this section we,221,98.5
be used to,219,97.6
word error rate,218,97.1
which can be,216,96.2
this paper is,214,95.3
is the number,214,95.3
the quality of,211,94.0
long short-term memory,210,93.6
of the input,209,93.1
similar to the,207,92.2
there is no,207,92.2
to estimate the,206,91.8
in our experiments,206,91.8
the output layer,206,91.8
paper we propose,205,91.3
trained on the,205,91.3
is used as,205,91.3
used in this,203,90.4
the proposed approach,203,90.4
of the model,202,90.0
extracted from the,202,90.0
the length of,202,90.0
used to train,202,90.0
the distribution of,202,90.0
paper is organized,201,89.5
is organized as,201,89.5
of this paper,197,87.8
rest of the,196,87.3
to obtain the,196,87.3
organized as follows,196,87.3
in the same,195,86.9
we propose to,195,86.9
convolutional neural network,195,86.9
of the data,194,86.4
in this case,194,86.4
the task of,191,85.1
such as the,191,85.1
well as the,190,84.6
note that the,190,84.6
of the two,189,84.2
better than the,189,84.2
most of the,189,84.2
it has been,188,83.8
the total number,187,83.3
applied to the,186,82.9
we found that,186,82.9
would like to,185,82.4
corresponding to the,185,82.4
is given by,185,82.4
recurrent neural networks,182,81.1
respect to the,181,80.6
in section the,181,80.6
of the target,180,80.2
the size of,180,80.2
to predict the,179,79.7
the results are,179,79.7
the vocal tract,178,79.3
the best performance,178,79.3
we observe that,177,78.9
results of the,177,78.9
input to the,176,78.4
the same as,176,78.4
the baseline system,174,77.5
between the two,174,77.5
are presented in,173,77.1
is applied to,173,77.1
we can see,172,76.6
as function of,172,76.6
size of the,171,76.2
this study we,171,76.2
for each of,171,76.2
is set to,171,76.2
related to the,171,76.2
was used for,170,75.7
this work was,169,75.3
of the same,169,75.3
of the first,168,74.8
we do not,168,74.8
of the system,168,74.8
in table we,168,74.8
on the test,167,74.4
the parameters of,165,73.5
the duration of,164,73.1
the combination of,164,73.1
is able to,163,72.6
quality of the,163,72.6
the acoustic model,163,72.6
distribution of the,162,72.2
by using the,160,71.3
obtained from the,160,71.3
the set of,159,70.8
in which the,157,69.9
of the network,156,69.5
supported by the,155,69.1
the paper is,155,69.1
the difference between,154,68.6
are used for,154,68.6
in the second,154,68.6
that of the,153,68.2
parameters of the,153,68.2
have been proposed,153,68.2
with the same,153,68.2
for all the,152,67.7
length of the,151,67.3
the accuracy of,151,67.3
index terms speech,150,66.8
the impact of,150,66.8
neural network dnn,150,66.8
representation of the,150,66.8
the ground truth,149,66.4
that there is,149,66.4
of the paper,149,66.4
in the speech,149,66.4
number of speakers,148,65.9
section describes the,148,65.9
duration of the,148,65.9
the neural network,147,65.5
shown in the,146,65.0
the proposed model,146,65.0
has been shown,145,64.6
been shown to,145,64.6
which is the,145,64.6
is trained to,145,64.6
and are the,145,64.6
present in the,145,64.6
compared with the,145,64.6
improve the performance,144,64.2
of the original,144,64.2
the context of,144,64.2
as follows section,144,64.2
state of the,144,64.2
is that the,143,63.7
can also be,143,63.7
number of parameters,142,63.3
in the literature,142,63.3
difference between the,141,62.8
the training and,141,62.8
used for training,140,62.4
that can be,140,62.4
speech emotion recognition,140,62.4
db db db,140,62.4
we show that,139,61.9
be able to,139,61.9
in the test,139,61.9
and for the,139,61.9
to model the,139,61.9
the problem of,139,61.9
the value of,137,61.0
the target speaker,137,61.0
in the context,137,61.0
for training the,137,61.0
shows that the,136,60.6
the probability of,136,60.6
of the signal,135,60.1
all of the,135,60.1
the effects of,135,60.1
is similar to,134,59.7
for training and,134,59.7
to the best,132,58.8
addition to the,132,58.8
can be found,132,58.8
found to be,131,58.4
are used as,131,58.4
the evaluation set,131,58.4
along with the,130,57.9
results on the,130,57.9
at the same,130,57.9
the experimental results,130,57.9
in fig the,130,57.9
this work is,129,57.5
to capture the,129,57.5
to generate the,129,57.5
depending on the,129,57.5
from the same,129,57.5
to learn the,128,57.0
and can be,128,57.0
to compute the,128,57.0
we find that,127,56.6
gaussian mixture model,127,56.6
as part of,127,56.6
of the speaker,127,56.6
effectiveness of the,127,56.6
data from the,127,56.6
in other words,126,56.1
the model is,126,56.1
the acoustic features,126,56.1
model is trained,125,55.7
it is not,125,55.7
value of the,124,55.2
as the input,124,55.2
performance on the,124,55.2
the learning rate,124,55.2
analysis of the,124,55.2
was set to,124,55.2
and standard deviation,124,55.2
the best results,124,55.2
of all the,123,54.8
learning rate of,123,54.8
that it is,122,54.4
linear discriminant analysis,122,54.4
was supported by,122,54.4
like to thank,122,54.4
vol no pp,122,54.4
for each speaker,121,53.9
defined as the,121,53.9
conclusions in this,121,53.9
trained with the,121,53.9
we focus on,121,53.9
the end of,121,53.9
to minimize the,120,53.5
error rate wer,120,53.5
corresponds to the,120,53.5
can see that,119,53.0
male and female,119,53.0
function of the,118,52.6
the loss function,118,52.6
the influence of,118,52.6
version of the,118,52.6
the network is,117,52.1
is the same,117,52.1
convolutional neural networks,117,52.1
as compared to,117,52.1
were used to,117,52.1
the importance of,117,52.1
training and testing,117,52.1
large number of,116,51.7
so that the,116,51.7
amount of data,116,51.7
some of the,116,51.7
accuracy of the,116,51.7
shown to be,115,51.2
and test sets,115,51.2
than that of,115,51.2
an example of,115,51.2
is trained with,115,51.2
can be observed,115,51.2
it is possible,114,50.8
observed that the,114,50.8
the present study,114,50.8
the same speaker,114,50.8
standard deviation of,114,50.8
hours of speech,114,50.8
words in the,114,50.8
fully connected layers,113,50.3
of the acoustic,113,50.3
to the baseline,113,50.3
in addition the,113,50.3
to the same,113,50.3
