ngram,count,per_million
the number of,2317,657.0
in this paper,1951,553.2
the performance of,1671,473.8
this paper we,1451,411.4
in terms of,1363,386.5
based on the,1348,382.2
as shown in,1270,360.1
in this work,1189,337.2
the proposed method,1110,314.8
as well as,1086,307.9
in order to,1077,305.4
of the proposed,1073,304.3
we use the,998,283.0
automatic speech recognition,978,277.3
due to the,925,262.3
this work we,855,242.4
compared to the,810,229.7
the effectiveness of,803,227.7
shown in table,796,225.7
shown in figure,770,218.3
performance of the,770,218.3
is used to,735,208.4
to improve the,716,203.0
that the proposed,675,191.4
speech recognition asr,670,190.0
where is the,665,188.6
one of the,659,186.9
the output of,644,182.6
the use of,643,182.3
show that the,634,179.8
in the training,632,179.2
results show that,620,175.8
on the other,600,170.1
in this study,587,166.4
https github com,574,162.8
the results of,574,162.8
the test set,568,161.1
the other hand,567,160.8
the proposed model,566,160.5
the training data,558,158.2
of the model,550,156.0
the model is,522,148.0
the training set,518,146.9
shown in fig,514,145.7
are shown in,509,144.3
paper we propose,503,142.6
according to the,496,140.6
the effect of,491,139.2
is shown in,479,135.8
output of the,479,135.8
in addition to,470,133.3
to evaluate the,466,132.1
can be used,462,131.0
we used the,459,130.2
the target speaker,448,127.0
with respect to,445,126.2
used in the,432,122.5
is set to,431,122.2
the quality of,429,121.6
is based on,428,121.4
word error rate,425,120.5
of the target,424,120.2
in this section,422,119.7
it can be,418,118.5
model is trained,409,116.0
our proposed method,407,115.4
of the speech,406,115.1
table shows the,401,113.7
to train the,395,112.0
we show that,393,111.4
to reduce the,389,110.3
each of the,384,108.9
in table we,382,108.3
similar to the,381,108.0
of the input,379,107.5
with the same,377,106.9
used as the,374,106.1
and is the,371,105.2
compared with the,361,102.4
humanizing speech technology,357,101.2
human and humanizing,356,100.9
and humanizing speech,356,100.9
we propose to,355,100.7
to predict the,350,99.2
the model to,348,98.7
improve the performance,348,98.7
trained on the,345,97.8
is used for,342,97.0
the impact of,340,96.4
learning rate of,339,96.1
this section we,337,95.6
in the first,337,95.6
the amount of,337,95.6
results of the,334,94.7
part of the,333,94.4
size of the,332,94.1
is defined as,330,93.6
in table the,327,92.7
we observe that,327,92.7
figure shows the,325,92.2
interspeech human and,324,91.9
described in section,323,91.6
in our experiments,322,91.3
the same as,321,91.0
of our proposed,321,91.0
this study we,319,90.5
of the training,318,90.2
is the number,312,88.5
to obtain the,310,87.9
in figure the,310,87.9
note that the,309,87.6
the case of,308,87.3
we find that,307,87.1
can be seen,307,87.1
effectiveness of the,306,86.8
in addition we,306,86.8
the size of,303,85.9
in the following,301,85.4
is used as,300,85.1
the fact that,298,84.5
is applied to,297,84.2
the length of,296,83.9
the proposed approach,296,83.9
are used to,295,83.6
number of speakers,294,83.4
extracted from the,292,82.8
the asr model,292,82.8
the experimental results,291,82.5
the ground truth,288,81.7
we propose novel,288,81.7
which can be,287,81.4
of the same,287,81.4
in the case,286,81.1
well as the,284,80.5
that of the,283,80.2
the task of,283,80.2
to the best,283,80.2
most of the,282,80.0
the loss function,282,80.0
have been proposed,278,78.8
the learning rate,277,78.5
the best performance,275,78.0
number of parameters,274,77.7
show that our,274,77.7
as the input,273,77.4
at the same,272,77.1
in which the,271,76.8
the baseline model,270,76.6
error rate wer,269,76.3
there is no,268,76.0
be used to,268,76.0
results on the,267,75.7
in recent years,267,75.7
the importance of,266,75.4
in the same,265,75.1
can be found,263,74.6
quality of the,263,74.6
input to the,262,74.3
the results are,262,74.3
the speaker embedding,262,74.3
we propose an,261,74.0
total number of,261,74.0
notes interspeech human,261,74.0
we do not,260,73.7
performance on the,259,73.4
used for the,258,73.2
parameters of the,257,72.9
we can see,253,71.7
encoder and decoder,253,71.7
of the speaker,253,71.7
this work was,251,71.2
the parameters of,251,71.2
the wav vec,250,70.9
in section we,249,70.6
applied to the,249,70.6
model and the,248,70.3
the same time,248,70.3
on top of,247,70.0
corresponding to the,246,69.8
batch size of,246,69.8
such as the,246,69.8
the acoustic model,245,69.5
of the two,244,69.2
our proposed model,244,69.2
we found that,243,68.9
the distribution of,243,68.9
we focus on,242,68.6
models are trained,242,68.6
we evaluate the,239,67.8
referred to as,238,67.5
is that the,237,67.2
the context of,237,67.2
the encoder and,236,66.9
and test sets,236,66.9
the presence of,236,66.9
so that the,235,66.6
is the first,234,66.4
index terms speech,234,66.4
the rest of,234,66.4
the speech signal,231,65.5
speech emotion recognition,230,65.2
as described in,230,65.2
the accuracy of,230,65.2
experimental results show,230,65.2
from the same,230,65.2
the total number,230,65.2
is composed of,229,64.9
better than the,229,64.9
that can be,229,64.9
that our proposed,229,64.9
is similar to,228,64.7
the difference between,227,64.4
the proposed system,227,64.4
to estimate the,226,64.1
between the two,226,64.1
the development of,226,64.1
of training data,226,64.1
of this paper,224,63.5
the best of,224,63.5
on the test,223,63.2
of the first,221,62.7
shows that the,221,62.7
is able to,220,62.4
which is the,219,62.1
of the encoder,219,62.1
trained with the,218,61.8
length of the,217,61.5
in addition the,216,61.2
to make the,216,61.2
conclusions in this,215,61.0
we compare the,215,61.0
shown in the,214,60.7
is trained to,214,60.7
focus on the,212,60.1
is trained with,211,59.8
in fig the,210,59.5
is trained on,210,59.5
the baseline system,209,59.3
to the target,209,59.3
work we propose,209,59.3
model with the,208,59.0
difference between the,208,59.0
recurrent neural network,207,58.7
are used for,207,58.7
to the baseline,207,58.7
deep neural networks,207,58.7
of our knowledge,207,58.7
tasks such as,206,58.4
that the model,206,58.4
in the context,206,58.4
for the first,205,58.1
best of our,205,58.1
to this end,203,57.6
results are shown,203,57.6
of the original,202,57.3
in figure we,202,57.3
the end of,201,57.0
can also be,200,56.7
used in this,199,56.4
mean opinion score,199,56.4
which consists of,198,56.1
can see that,198,56.1
the architecture of,197,55.9
this paper is,197,55.9
deep neural network,197,55.9
the outputs of,197,55.9
et al proposed,196,55.6
of the data,196,55.6
supported by the,196,55.6
to the model,195,55.3
respect to the,195,55.3
the dimension of,194,55.0
wav vec model,194,55.0
was used to,193,54.7
the model with,193,54.7
that it is,192,54.4
depending on the,192,54.4
the input of,192,54.4
the combination of,191,54.2
conclusion in this,191,54.2
and the number,191,54.2
we set the,191,54.2
illustrated in figure,190,53.9
addition to the,190,53.9
as in the,189,53.6
used to train,188,53.3
terms of the,188,53.3
model trained on,188,53.3
the set of,188,53.3
set to and,188,53.3
related to the,187,53.0
consists of two,187,53.0
the validation set,186,52.7
architecture of the,185,52.5
the robustness of,185,52.5
the problem of,185,52.5
the training and,185,52.5
in this case,185,52.5
large amount of,183,51.9
than that of,183,51.9
of the audio,183,51.9
model on the,183,51.9
by using the,182,51.6
work was supported,181,51.3
was supported by,181,51.3
the duration of,181,51.3
are based on,180,51.0
for training the,180,51.0
been shown to,179,50.8
to generate the,179,50.8
the adam optimizer,179,50.8
used for training,179,50.8
was set to,179,50.8
to measure the,178,50.5
the results show,178,50.5
acknowledgements this work,177,50.2
to learn the,177,50.2
for each speaker,177,50.2
the target domain,177,50.2
be found in,176,49.9
we train the,176,49.9
it has been,175,49.6
along with the,175,49.6
speakers in the,175,49.6
two types of,174,49.3
